,time,passes,recirculated,discarded,keff,keff_relative_uncertainty,keff_absolute_uncertainty,neutrons_per_cycle,power_normalization_value,DEM_step_increment,threshold,time_step
1161,12538.8,58.05,1350,146,0.951448390726471,0.0002914153358025141,0.0002772666522823162,200000,10000000.0,1,79.2,10.8
1162,12549.6,58.1,1350,177,0.9496836194232088,0.00029531122567422603,0.000280452233654603,200000,10000000.0,1,79.2,10.8
1163,12560.4,58.15,1350,195,0.9478353597840049,0.00028622792603169236,0.00027129694925047865,200000,10000000.0,1,79.2,10.8
1164,12571.2,58.2,1350,213,0.9464446241965376,0.000290438494452413,0.0002748839517342222,200000,10000000.0,1,79.2,10.8
1165,12582.0,58.25,1350,236,0.9455498881638144,0.0003135330573015758,0.00029646114726716383,200000,10000000.0,1,79.2,10.8
1166,12592.8,58.3,1350,214,0.9441675945372993,0.0002913661310016431,0.00027509845903746097,200000,10000000.0,1,79.2,10.8
1167,12603.6,58.35,1350,257,0.9436880484469641,0.00029101340750764586,0.0002746258746027914,200000,10000000.0,1,79.2,10.8
1168,12614.4,58.4,1350,251,0.9439069461786889,0.00028966630846541624,0.0002734180406344451,200000,10000000.0,1,79.2,10.8
1169,12625.2,58.45,1350,275,0.9429652302105223,0.00028651848100129043,0.000270176965396951,200000,10000000.0,1,79.2,10.8
1170,12636.0,58.5,1350,257,0.9433503038204158,0.0002976060436194173,0.0002807467516671692,200000,10000000.0,1,79.2,10.8
1171,12646.8,58.55,1350,279,0.9433248637947268,0.000303453303572007,0.0002862550462601234,200000,10000000.0,1,79.2,10.8
1172,12657.6,58.6,1350,324,0.9434916848807674,0.000287709524765148,0.00027145154427691436,200000,10000000.0,1,79.2,10.8
1173,12668.4,58.65,1350,319,0.9442590936040978,0.0002976832812098757,0.00028109014529633096,200000,10000000.0,1,79.2,10.8
1174,12679.2,58.7,1350,307,0.944480346052454,0.00029816747999459627,0.0002816133246868844,200000,10000000.0,1,79.2,10.8
1175,12690.0,58.75,1350,286,0.9453366977803017,0.00028014048407952057,0.00026482708013430916,200000,10000000.0,1,79.2,10.8
1176,12700.8,58.8,1350,295,0.9467353423529911,0.0002939489516976542,0.0002782918614197815,200000,10000000.0,1,79.2,10.8
1177,12711.6,58.85,1350,297,0.9470001411973945,0.0003066363045764242,0.00029038462373012097,200000,10000000.0,1,79.2,10.8
1178,12722.4,58.9,1350,318,0.9478446517445559,0.00029006850674727255,0.0002749398827599319,200000,10000000.0,1,79.2,10.8
1179,12733.2,58.95,1350,317,0.9486806392933032,0.00029884844653055276,0.00028351173530641533,200000,10000000.0,1,79.2,10.8
