,r,id,dist,initial,passes,residence_time,insertion_step,avg_r_dist,burnup,integrated_flux_pebbles_thermal,integrated_flux_pebbles_thermal_unc,integrated_flux_pebbles_thermal_rel_unc,integrated_flux_pebbles_fast,integrated_flux_pebbles_fast_unc,integrated_flux_pebbles_fast_rel_unc,integrated_power_pebbles,integrated_power_pebbles_unc,integrated_power_pebbles_rel_unc,922350,922380,942390,942410,541350,551370
1479,3.0,9022,71.55150155074992,1,2,86.39999999999999,0,48.275732086937445,,1.946441539106459e+20,4.0172677661003986e+18,0.020639036340873513,8.126869867849277e+19,2.552421353935997e+18,0.031407188689382554,,,,,,,,,
1500,3.0,7309,79.61698807827425,1,2,86.39999999999999,0,48.25183901845476,23.9340404559485,1.7626180496641176e+20,3.7657694030666435e+18,0.02136463656311839,7.726020084499638e+19,2.5167601366190356e+18,0.03257511770734711,4360364845.530421,302983385.1172632,0.06948578750877588,0.003664184557082967,0.019211434598174447,3.0266958584212578e-05,2.8989029345145936e-08,5.818854171356619e-09,1.7187699722940407e-05
1506,3.0,17952,67.61795433860026,1,2,86.39999999999999,0,38.7033343448964,,2.1846282763213698e+20,4.3613344443429663e+18,0.0199637370421978,1.032984159833176e+20,2.9097864036830346e+18,0.028168741756436584,,,,,,,,,
1546,3.0,13865,64.70403717796053,1,2,86.39999999999999,0,46.71946686058024,,2.0846115118180313e+20,4.128999799320838e+18,0.019807046904964345,9.26619622714225e+19,2.757920162203308e+18,0.02976323935516167,,,,,,,,,
1549,3.0,21277,70.61566906903737,1,2,86.39999999999999,0,5.639149603702389,,2.2493692304532446e+20,4.204156336787451e+18,0.018690378973221393,9.557713619212824e+19,2.68378436961223e+18,0.028079773851115528,,,,,,,,,
1609,3.0,5404,88.3956556964231,0,1,0.0,9,49.879025118337836,77.1202307312667,0.0,0.0,0.021557100064167847,0.0,0.0,0.034779904827628,0.0,0.0,0.06940694164778125,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
1613,3.0,6620,80.06493508044588,1,2,86.39999999999999,0,47.926282882886554,,1.8035140851147453e+20,3.8241966197973494e+18,0.02120414057955107,6.4340867208784355e+19,2.214581220227065e+18,0.03441951152198197,,,,,,,,,
1652,3.0,18727,63.91669876895516,1,2,86.39999999999999,0,28.295441885177965,,2.0358879016321637e+20,3.9340631067185853e+18,0.019323574267348716,9.167267408966341e+19,2.6329814734986373e+18,0.0287215519744015,,,,,,,,,
1709,3.0,14767,61.00758257318191,1,2,86.39999999999999,0,42.10710874434389,36.835974468829264,1.8484638148948086e+20,3.698177968973376e+18,0.020006764206979243,9.145688645706449e+19,2.696166324407841e+18,0.029480189287589487,4415160382.360622,290783612.6072621,0.06586026042655123,0.0036594887020767576,0.019208530197506967,3.278575255101866e-05,9.053767723409446e-08,2.1372771525407396e-09,1.739267227714225e-05
1721,3.0,5263,88.86660859616714,1,2,86.39999999999999,0,48.72082621706151,12.534896476855454,1.6322751327135597e+20,3.5386310548447206e+18,0.021679133523047418,7.099163695691831e+19,2.4184088349790003e+18,0.03406610889176462,4098434471.898255,282855544.4399756,0.0690155097951259,0.003684960937427352,0.019218990206615973,2.31971120850652e-05,4.3405257432701596e-08,3.75636336479022e-09,1.6108644737676542e-05
1751,3.0,9002,71.01388530146714,1,2,86.39999999999999,0,47.77054732768519,32.70234042083543,1.8376584836805175e+20,3.774214883076631e+18,0.02053817353220888,8.509225406724484e+19,2.6633251264318285e+18,0.03129926637420034,4452404487.736038,297240307.4696193,0.0667595022618352,0.003657247654784379,0.019212620537492977,2.8745652835546317e-05,3.816403814856855e-08,3.957442835866476e-09,1.753600428555828e-05
1758,3.0,15269,62.21672211697578,0,1,0.0,9,41.17839212584225,80.10384359660053,0.0,0.0,0.019743467426814522,0.0,0.0,0.029121056292890354,0.0,0.0,0.06296991127714806,0.00399213959998326,0.019244838360094756,0.0,0.0,0.0,0.0
